rms_accel_x,peak_accel_x,kurtosis_accel_x,dominant_freq_accel_x,dominant_mag_accel_x,energy_0_50hz_accel_x,energy_50_100hz_accel_x,rms_accel_y,peak_accel_y,kurtosis_accel_y,dominant_freq_accel_y,dominant_mag_accel_y,energy_0_50hz_accel_y,energy_50_100hz_accel_y,rms_accel_z,peak_accel_z,kurtosis_accel_z,dominant_freq_accel_z,dominant_mag_accel_z,energy_0_50hz_accel_z,energy_50_100hz_accel_z,label
0.6113696735162062,0.8633,-1.6036521629209717,31.25,170.88165163101615,1004.171362396133,209.12903189921553,0.2722422594529204,0.6016,-0.7542207471852338,0.0,56.2103,395.3353280237902,289.0426369341136,0.45703179643129727,0.7078,-1.023013415347151,0.0,214.31889999999999,496.78764295433916,157.86804750365587,normal
0.6098135983130419,0.8618,-1.6046310338653405,30.859375,170.63806812306584,1078.5111142289823,202.59455784314716,0.26898559513591985,0.5776,-0.7542605614110354,0.0,55.126999999999995,422.66258445437575,330.61725188510576,0.4566188326386818,0.7078,-1.0286375333932438,0.0,214.12539999999998,524.6255050919672,178.1909477164363,normal
0.6150953745437826,0.8633,-1.6051463828612467,31.25,119.10501891369252,1037.7818020168922,221.19384714180507,0.26729104817332316,0.5825,-0.7660506161494145,0.0,54.890299999999996,397.04515492670174,346.5108315281699,0.4584455167158634,0.7056,-1.0039989522771555,0.0,215.3542,514.4651556453895,180.1225366773005,normal
0.6198366417067837,0.8633,-1.598463847577054,31.25,148.32511047309416,1068.5795521036905,191.3664154584555,0.2680434773356507,0.5825,-0.7565215841465189,0.0,55.8994,389.34210614731296,313.7558206754622,0.45854655423669227,0.7104,-1.0141506505649978,0.0,215.4647,501.7751560244932,163.3389287743853,normal
0.6179133092545477,0.8735,-1.5980119560539419,31.25,182.1065504471153,920.3528671161063,165.160367978931,0.2661261231041355,0.5811,-0.7453556019656755,31.25,56.90819284053494,361.16855601178264,281.65833234171726,0.45730956978526865,0.7104,-1.0321044663063481,0.0,214.67839999999998,465.8054905793863,148.25593645058865,normal
0.6162855729939398,0.8735,-1.5972583955471826,31.25,173.2862130786274,989.6116005763191,200.5723585155164,0.2582320556598512,0.5742,-0.7759540368738422,0.0,55.0986,370.88945545336,305.79135086491425,0.45733150903929226,0.7153,-1.0255700848469222,0.0,214.6707,487.63876681848836,162.3799792887828,normal
0.6170632653918833,0.8584,-1.5939550475024542,31.25,127.79864236510792,1076.1946332874336,199.85902396058867,0.2541404770788072,0.5706,-0.8116931688720697,0.0,55.1581,377.6440005003496,274.98069601689946,0.45825270958265346,0.7153,-1.0233544973064017,0.0,215.19469999999998,507.8738651283129,157.07222589747113,normal
0.6192957107422512,0.8584,-1.5982725955744803,31.25,151.76707844029852,1044.761755159347,252.04233149367622,0.2564938224158625,0.5706,-0.8048644573693036,0.0,55.007,405.85735019295953,269.31492814701176,0.45896797076004525,0.7065,-1.0277996808734329,0.0,215.4295,526.1429402391334,151.61865420656846,normal
0.620356411906066,0.8792,-1.593798512159347,31.25,126.46642945192825,1045.7283718049662,215.58309366402096,0.2597765086253831,0.5728,-0.7940185637131902,0.0,56.371900000000004,394.3883310952481,287.1101840092921,0.4580250518317407,0.7065,-1.048330682817319,0.0,214.6215,514.2629061873198,161.74554210001958,normal
0.6111683922229157,0.8792,-1.5891031103239532,31.640625,107.73337986553209,1119.4104124899209,219.09417560135788,0.2655618774630853,0.5991,-0.760527042443182,0.0,56.617900000000006,429.09116539104065,334.6703754956286,0.4592421894749545,0.7173,-1.0176272195761373,0.0,214.8262,539.7549346591611,185.98983490881307,normal
0.601527918941112,0.8474,-1.597541602315113,30.078125,179.05344512363536,955.2590147624865,198.60014041736667,0.272333996347144,0.605,-0.7417146077524461,30.078125,56.88553729871743,386.7499692786096,317.74072209076445,0.45961886231284066,0.7173,-0.9703147770353979,0.0,214.7256,499.83325966388804,155.94476884534214,normal
0.6099261808241121,0.884,-1.597163186022234,30.078125,132.24088561521918,1140.7833287996837,192.4159295474276,0.27606263651088997,0.605,-0.732230486635737,0.0,56.2281,428.3280976558979,343.8270214893686,0.45808170031137047,0.7163,-0.9797699035438354,0.0,213.99269999999999,535.0600000383154,187.21162340599284,normal
