timestamp,accel_x,accel_y,accel_z,label
113946,-0.2947,0.0742,0.5020,normal
113951,-0.7695,0.2810,0.4912,normal
113956,-0.5586,-0.2163,0.1479,normal
113961,0.3547,-0.4893,0.2344,normal
113966,0.8152,-0.1240,0.4561,normal
113971,0.7510,-0.0781,0.6907,normal
113976,-0.0137,-0.0212,0.5310,normal
113981,-0.7219,0.2681,0.5249,normal
113986,-0.6953,-0.0835,0.2314,normal
113991,0.0505,-0.5278,0.1521,normal
113996,0.7576,-0.2134,0.3838,normal
114001,0.8279,-0.0066,0.6440,normal
114006,0.3101,-0.1133,0.5891,normal
114011,-0.5962,0.1997,0.5176,normal
114016,-0.7849,0.1575,0.3760,normal
114021,-0.2905,-0.4292,0.1067,normal
114026,0.6169,-0.4233,0.3059,normal
114031,0.8391,-0.0408,0.5659,normal
114036,0.6055,-0.0967,0.6736,normal
114041,-0.3208,0.0835,0.5034,normal
114046,-0.7720,0.2512,0.4817,normal
114051,-0.5305,-0.2297,0.1511,normal
114056,0.3743,-0.4529,0.2393,normal
114061,0.8235,-0.1082,0.4683,normal
114066,0.7463,-0.0845,0.6960,normal
114071,-0.0061,-0.0791,0.5166,normal
114076,-0.7117,0.2646,0.5220,normal
114081,-0.6853,-0.0144,0.2390,normal
114086,0.0491,-0.5134,0.1396,normal
114091,0.7527,-0.2808,0.3689,normal
114096,0.8323,-0.0173,0.6506,normal
114101,0.3418,-0.0703,0.6008,normal
114106,-0.5806,0.1643,0.5100,normal
114111,-0.8000,0.1580,0.3955,normal
114116,-0.3184,-0.3979,0.1206,normal
114121,0.5881,-0.4185,0.2974,normal
114126,0.8237,-0.0566,0.5557,normal
114131,0.6506,-0.1191,0.6689,normal
114136,-0.2827,0.0381,0.4995,normal
114141,-0.7664,0.2903,0.5037,normal
114146,-0.5635,-0.1743,0.1604,normal
114151,0.3181,-0.5042,0.2268,normal
114156,0.8096,-0.1575,0.4473,normal
114161,0.7620,-0.0623,0.6985,normal
114166,0.0688,-0.0684,0.5354,normal
114171,-0.7034,0.2598,0.5125,normal
114176,-0.7219,0.0498,0.2739,normal
114181,-0.0374,-0.4482,0.1375,normal
114186,0.7324,-0.2976,0.3535,normal
114191,0.8335,-0.0610,0.6282,normal
114196,0.4155,-0.1306,0.6182,normal
114201,-0.5076,0.1611,0.5017,normal
114206,-0.7878,0.2534,0.4363,normal
114211,-0.3789,-0.3389,0.1238,normal
114216,0.5276,-0.4380,0.2949,normal
114221,0.8362,-0.0669,0.5200,normal
114226,0.6797,-0.0891,0.6880,normal
114231,-0.2014,0.0024,0.4934,normal
114236,-0.7612,0.2908,0.5078,normal
114241,-0.6055,-0.1143,0.1724,normal
114246,0.2588,-0.4849,0.2034,normal
114251,0.7878,-0.1824,0.4302,normal
114256,0.7800,-0.0486,0.6799,normal
114261,0.1299,-0.0811,0.5510,normal
114266,-0.6951,0.2300,0.5190,normal
114271,-0.7585,0.0635,0.2947,normal
114276,-0.1152,-0.4880,0.1233,normal
114281,0.7090,-0.3430,0.3433,normal
114286,0.8376,-0.0383,0.6045,normal
114291,0.4756,-0.0845,0.6423,normal
114296,-0.4736,0.1296,0.5007,normal
114301,-0.7896,0.2358,0.4482,normal
114306,-0.4297,-0.3025,0.1245,normal
114311,0.5046,-0.4333,0.2812,normal
114316,0.8364,-0.1055,0.4980,normal
114321,0.7131,-0.0979,0.6851,normal
114326,-0.1501,0.0049,0.5061,normal
114331,-0.7546,0.2837,0.5171,normal
114336,-0.6431,-0.1201,0.1902,normal
114341,0.2036,-0.5298,0.1794,normal
114346,0.7930,-0.1980,0.4080,normal
114351,0.7981,-0.0271,0.6738,normal
114356,0.1875,-0.0793,0.5647,normal
114361,-0.6799,0.2241,0.5234,normal
114366,-0.7703,0.1138,0.3228,normal
114371,-0.1602,-0.4719,0.1165,normal
114376,0.6892,-0.3813,0.3303,normal
114381,0.8433,-0.0330,0.6006,normal
114386,0.5234,-0.0679,0.6428,normal
114391,-0.4351,0.1160,0.4890,normal
114396,-0.7947,0.2070,0.4456,normal
114401,-0.4551,-0.3147,0.1367,normal
114406,0.4705,-0.4507,0.2659,normal
114411,0.8311,-0.0774,0.5007,normal
114416,0.7285,-0.0681,0.7019,normal
114421,-0.1287,-0.0032,0.5132,normal
114426,-0.7532,0.2803,0.5239,normal
114431,-0.6345,-0.1111,0.1855,normal
114436,0.1985,-0.5300,0.1707,normal
114441,0.8020,-0.2375,0.3970,normal
114446,0.8108,-0.0098,0.6868,normal
114451,0.1860,-0.0149,0.5701,normal
114456,-0.6843,0.2175,0.5247,normal
114461,-0.7710,0.0496,0.3088,normal
114466,-0.1409,-0.4802,0.1223,normal
114471,0.7119,-0.3389,0.3345,normal
114476,0.8533,-0.0483,0.5923,normal
114481,0.4919,-0.0920,0.6321,normal
114486,-0.4629,0.1204,0.4944,normal
114491,-0.7971,0.2214,0.4456,normal
114496,-0.4272,-0.3171,0.1340,normal
114501,0.5132,-0.4536,0.2698,normal
114506,0.8418,-0.1082,0.5017,normal
114511,0.6804,-0.1216,0.6877,normal
114516,-0.2029,0.0251,0.5107,normal
114521,-0.7698,0.2827,0.5217,normal
114526,-0.5962,-0.1467,0.1597,normal
114531,0.2837,-0.5195,0.1970,normal
114536,0.8079,-0.1694,0.4321,normal
114541,0.7930,-0.0559,0.6833,normal
114546,-0.7886,0.2463,0.4692,normal
114551,-0.5093,-0.2754,0.1357,normal
114556,0.4429,-0.4314,0.2646,normal
114561,0.8428,-0.0793,0.4919,normal
114566,0.7241,-0.0850,0.6865,normal
114571,-0.1550,-0.0051,0.5193,normal
114576,-0.7690,0.2671,0.5244,normal
114581,-0.6260,-0.1228,0.1804,normal
114586,0.2588,-0.4854,0.1921,normal
114591,0.8291,-0.1482,0.4211,normal
114596,0.8003,-0.0557,0.6814,normal
114601,0.0681,-0.0747,0.5461,normal
114606,-0.7385,0.2461,0.5234,normal
114611,-0.7224,-0.0151,0.2432,normal
114616,0.0591,-0.5007,0.1465,normal
114621,0.7986,-0.2561,0.3809,normal
114626,0.8420,-0.0581,0.6462,normal
114631,0.2424,-0.0693,0.5789,normal
114636,-0.6772,0.2021,0.5181,normal
114641,-0.7764,0.0835,0.3186,normal
114646,-0.1299,-0.4700,0.1169,normal
114651,0.7400,-0.3381,0.3376,normal
114656,0.8752,-0.0391,0.5903,normal
114661,0.4094,-0.0786,0.6130,normal
114666,-0.5750,0.1672,0.5217,normal
114671,-0.8162,0.1187,0.3865,normal
114676,-0.2986,-0.4502,0.1145,normal
114681,0.6516,-0.3789,0.3210,normal
114686,0.8701,-0.0347,0.5479,normal
114691,0.5564,-0.0935,0.6467,normal
114696,-0.4468,0.0940,0.4932,normal
114701,-0.8074,0.2273,0.4512,normal
114706,-0.4312,-0.3181,0.1326,normal
114711,0.5356,-0.4338,0.2861,normal
114716,0.8638,-0.0837,0.5154,normal
114721,0.6682,-0.0986,0.6768,normal
114726,-0.2866,0.0576,0.5061,normal
114731,-0.8003,0.2747,0.4878,normal
114736,-0.5527,-0.2483,0.1450,normal
114741,0.4028,-0.5066,0.2329,normal
114746,0.8447,-0.1086,0.4690,normal
114751,0.7490,-0.0461,0.6919,normal
114756,-0.1440,-0.0071,0.5081,normal
114761,-0.7671,0.2432,0.5107,normal
114766,-0.6472,-0.1343,0.1868,normal
114771,0.2620,-0.5015,0.2002,normal
114776,0.8279,-0.1770,0.4094,normal
114781,0.7908,-0.0725,0.6858,normal
114786,0.0508,-0.0725,0.5366,normal
114791,-0.7456,0.2576,0.5342,normal
114796,-0.7192,0.0051,0.2532,normal
114801,0.0605,-0.5264,0.1487,normal
114806,0.7800,-0.2500,0.3767,normal
114811,0.8491,-0.0344,0.6482,normal
114816,0.2573,-0.0847,0.5845,normal
114821,-0.6543,0.2051,0.5137,normal
114826,-0.7827,0.0862,0.3188,normal
114831,-0.1729,-0.4753,0.1252,normal
114836,0.7183,-0.3350,0.3318,normal
114841,0.8508,-0.0027,0.6072,normal
114846,0.4558,-0.1033,0.6313,normal
114851,-0.5212,0.1343,0.5154,normal
114856,-0.8127,0.1958,0.4143,normal
114861,-0.3606,-0.3706,0.1265,normal
114866,0.5835,-0.4058,0.2998,normal
114871,0.8501,-0.0596,0.5378,normal
114876,0.6299,-0.1526,0.6694,normal
114881,-0.3215,0.0522,0.4980,normal
114886,-0.7861,0.2739,0.4941,normal
114891,-0.5283,-0.2781,0.1404,normal
114896,0.4143,-0.5181,0.2446,normal
114901,0.8430,-0.0891,0.4788,normal
114906,0.7417,-0.0408,0.7000,normal
114911,-0.1106,0.0007,0.5222,normal
114916,-0.7617,0.2480,0.5212,normal
114921,-0.6528,-0.1426,0.1907,normal
114926,0.2083,-0.5247,0.1885,normal
114931,0.8062,-0.1536,0.4180,normal
114936,0.7942,-0.0293,0.6860,normal
114941,0.1262,-0.0627,0.5564,normal
114946,-0.7046,0.2358,0.5205,normal
114951,-0.7393,0.0381,0.2749,normal
114956,-0.0562,-0.5005,0.1270,normal
114961,0.7375,-0.2817,0.3455,normal
114966,0.8435,-0.0112,0.6304,normal
114971,0.3911,-0.1106,0.6099,normal
114976,-0.5581,0.1714,0.5078,normal
114981,-0.7969,0.1926,0.3943,normal
114986,-0.3247,-0.4065,0.1130,normal
114991,0.5942,-0.4426,0.2913,normal
114996,0.8374,-0.0376,0.5537,normal
115001,0.6357,-0.0898,0.6738,normal
115006,-0.3130,0.0503,0.5037,normal
115011,-0.7764,0.2773,0.4858,normal
115016,-0.5393,-0.2141,0.1453,normal
115021,0.3760,-0.4812,0.2261,normal
115026,0.8210,-0.1221,0.4712,normal
115031,0.7544,-0.0637,0.6926,normal
115036,-0.0435,-0.0066,0.5286,normal
115041,-0.7393,0.2581,0.5229,normal
115046,-0.6846,-0.0835,0.2114,normal
115051,0.1028,-0.5369,0.1575,normal
115056,0.7805,-0.2175,0.3838,normal
115061,0.8250,-0.0283,0.6682,normal
115066,0.2522,-0.0864,0.5818,normal
115071,-0.6240,0.2239,0.5137,normal
115076,-0.7864,0.1150,0.3511,normal
115081,-0.2073,-0.4478,0.1182,normal
115086,0.6709,-0.3623,0.3320,normal
115091,0.8525,-0.0305,0.5842,normal
115096,0.5474,-0.1296,0.6545,normal
115101,-0.4141,0.0852,0.4949,normal
115106,-0.7834,0.2397,0.4507,normal
115111,-0.4580,-0.2920,0.1252,normal
115116,0.4575,-0.4736,0.2517,normal
115121,0.8386,-0.0898,0.5024,normal
115126,0.7190,-0.0891,0.6882,normal
115131,-0.1213,-0.0071,0.5061,normal
115136,-0.7417,0.2732,0.5100,normal
115141,-0.6516,-0.1328,0.1819,normal
115146,0.1934,-0.5549,0.1675,normal
115151,0.7979,-0.2002,0.3984,normal
115156,0.7998,-0.0364,0.6702,normal
115161,0.1753,-0.0610,0.5537,normal
115166,-0.6545,0.2529,0.5215,normal
115171,-0.7532,0.0752,0.2981,normal
115176,-0.1130,-0.5022,0.1213,normal
115181,0.7000,-0.3401,0.3408,normal
115186,0.8486,-0.0232,0.6055,normal
115191,0.4521,-0.1089,0.6257,normal
115196,-0.4910,0.1492,0.4973,normal
115201,-0.7898,0.1943,0.4253,normal
115206,-0.3879,-0.3801,0.1270,normal
115211,0.5264,-0.4333,0.2773,normal
115216,0.8364,-0.0393,0.5261,normal
115221,0.6707,-0.0881,0.6926,normal
115226,-0.2336,0.0051,0.5002,normal
115231,-0.7673,0.2576,0.5085,normal
115236,-0.5828,-0.1721,0.1580,normal
115241,0.3093,-0.4927,0.2158,normal
115246,0.8130,-0.1169,0.4485,normal
115251,0.7646,-0.0393,0.7019,normal
115256,0.0457,-0.0610,0.5403,normal
115261,-0.7124,0.2581,0.5208,normal
115266,-0.7273,0.0190,0.2549,normal
115271,0.8264,-0.0742,0.4902,normal
115276,0.7412,-0.0640,0.7100,normal
115281,-0.0835,-0.0203,0.5186,normal
115286,-0.7407,0.2720,0.5149,normal
115291,-0.6475,-0.0994,0.1963,normal
115296,0.1401,-0.5471,0.1550,normal
115301,0.7822,-0.2244,0.3948,normal
115306,0.8066,-0.0203,0.6655,normal
115311,0.2239,-0.0835,0.5713,normal
115316,-0.6541,0.2314,0.5151,normal
115321,-0.7776,0.1021,0.3147,normal
115326,-0.1885,-0.4617,0.1086,normal
115331,0.6760,-0.3611,0.3225,normal
115336,0.8389,-0.0386,0.5833,normal
115341,0.5422,-0.1328,0.6411,normal
115346,-0.4224,0.0906,0.5110,normal
115351,-0.7900,0.2549,0.4724,normal
115356,-0.4692,-0.3000,0.1177,normal
115361,0.4551,-0.4602,0.2646,normal
115366,0.8271,-0.0737,0.4990,normal
115371,0.7231,-0.0632,0.7053,normal
115376,-0.0945,0.0010,0.5168,normal
115381,-0.7437,0.2827,0.5217,normal
115386,-0.6550,-0.0793,0.2002,normal
115391,0.1436,-0.5320,0.1765,normal
115396,0.7822,-0.2163,0.3958,normal
115401,0.8225,-0.0225,0.6711,normal
115406,0.2568,-0.0847,0.5679,normal
115411,-0.6292,0.2178,0.5105,normal
115416,-0.7732,0.1335,0.3455,normal
115421,-0.2358,-0.4482,0.1211,normal
115426,0.6509,-0.3840,0.3208,normal
115431,0.8396,-0.0303,0.5630,normal
115436,0.5833,-0.1182,0.6692,normal
115441,-0.3276,0.0789,0.5034,normal
115446,-0.7612,0.2961,0.4868,normal
115451,-0.5178,-0.2407,0.1384,normal
115456,0.3674,-0.4871,0.2419,normal
115461,0.8159,-0.1055,0.4600,normal
115466,0.7627,-0.0671,0.6880,normal
115471,0.0190,-0.0657,0.5291,normal
115476,-0.7222,0.2495,0.5303,normal
115481,-0.7100,-0.0134,0.2490,normal
115486,0.0076,-0.5271,0.1416,normal
115491,0.7458,-0.2852,0.3555,normal
115496,0.8384,-0.0591,0.6328,normal
115501,0.3784,-0.1208,0.6240,normal
115506,-0.5479,0.1804,0.5005,normal
115511,-0.7908,0.2139,0.4021,normal
115516,-0.3489,-0.3757,0.1069,normal
115521,0.5574,-0.4302,0.2805,normal
115526,0.8328,-0.0618,0.5308,normal
115531,0.6812,-0.0962,0.6809,normal
115536,-0.2288,0.0183,0.4993,normal
115541,-0.7683,0.2805,0.5039,normal
115546,-0.5920,-0.1658,0.1685,normal
115551,0.2849,-0.5303,0.2124,normal
115556,0.7964,-0.1714,0.4385,normal
115561,0.7808,-0.0645,0.6870,normal
115566,0.1013,-0.0625,0.5466,normal
115571,-0.7019,0.2693,0.5225,normal
115576,-0.7476,0.0005,0.2690,normal
115581,-0.0437,-0.5286,0.1145,normal
115586,0.7375,-0.2925,0.3530,normal
115591,0.8530,-0.0134,0.6184,normal
115596,0.4177,-0.1233,0.6138,normal
115601,-0.5383,0.1523,0.5002,normal
115606,-0.7988,0.2180,0.4116,normal
115611,-0.3696,-0.3926,0.1257,normal
115616,0.5562,-0.4478,0.2935,normal
115621,0.8298,-0.0786,0.5481,normal
115626,0.6562,-0.1040,0.6790,normal
115631,-0.2710,0.0781,0.5010,normal
115636,-0.7805,0.2776,0.4927,normal
115641,-0.5642,-0.2363,0.1458,normal
115646,0.3486,-0.5022,0.2217,normal
115651,0.8315,-0.1074,0.4583,normal
115656,0.7712,-0.0608,0.6924,normal
115661,-0.0146,-0.0557,0.5269,normal
115666,-0.7354,0.2605,0.5251,normal
115671,-0.6748,-0.0503,0.2168,normal
115676,0.0964,-0.5356,0.1599,normal
115681,0.7871,-0.2500,0.3796,normal
115686,0.8186,-0.0386,0.6748,normal
115691,0.2471,-0.0950,0.5769,normal
115696,-0.6614,0.2263,0.5190,normal
115701,-0.7825,0.0991,0.3291,normal
115706,-0.1729,-0.4873,0.1135,normal
115711,0.7073,-0.3372,0.3271,normal
115716,0.8564,-0.0356,0.5850,normal
115721,0.4963,-0.1370,0.6279,normal
115726,-0.4795,0.1082,0.5083,normal
115731,-0.8005,0.2422,0.4263,normal
115736,-0.4275,-0.3306,0.1433,normal
115741,0.5344,-0.4302,0.2844,normal
115746,0.8496,-0.0442,0.5171,normal
115751,0.6787,-0.0918,0.6868,normal
115756,-0.2373,0.0044,0.4963,normal
115761,-0.7791,0.2791,0.5112,normal
115766,-0.5811,-0.1526,0.1609,normal
115771,0.3206,-0.4951,0.2205,normal
115776,0.8237,-0.1450,0.4368,normal
115781,0.7935,-0.0581,0.6877,normal
115786,0.0151,-0.0576,0.5325,normal
115791,-0.7258,0.2673,0.5283,normal
115796,-0.7000,-0.0378,0.2361,normal
115801,0.0469,-0.5366,0.1414,normal
115806,0.7676,-0.2578,0.3672,normal
115811,0.8516,-0.0105,0.6433,normal
115816,0.2922,-0.0945,0.6062,normal
115821,-0.6411,0.2131,0.5066,normal
115826,-0.8022,0.1389,0.3513,normal
115831,-0.2327,-0.4587,0.1089,normal
115836,0.6626,-0.3728,0.3289,normal
115841,0.8569,-0.0117,0.5771,normal
115846,0.5488,-0.0806,0.6470,normal
115851,-0.4175,0.1045,0.4941,normal
115856,-0.8008,0.2593,0.4685,normal
115861,-0.4663,-0.2954,0.1331,normal
115866,0.4636,-0.4736,0.2566,normal
115871,0.8418,-0.0823,0.5029,normal
115876,0.7246,-0.0979,0.6995,normal
115881,-0.1577,-0.0029,0.5100,normal
115886,-0.7590,0.2954,0.5149,normal
115891,-0.6472,-0.1257,0.1890,normal
115896,0.2195,-0.5396,0.1907,normal
115901,0.8081,-0.1548,0.4141,normal
115906,0.8081,-0.0195,0.6870,normal
115911,0.1465,-0.0947,0.5603,normal
115916,-0.6970,0.2446,0.5249,normal
115921,-0.7646,0.0896,0.2993,normal
115926,-0.0979,-0.4795,0.1226,normal
115931,0.7178,-0.3669,0.3323,normal
115936,0.8486,-0.0588,0.6099,normal
115941,0.4504,-0.1135,0.6267,normal
115946,-0.5032,0.1663,0.5171,normal
115951,-0.7917,0.2415,0.4363,normal
115956,-0.3865,-0.3611,0.1223,normal
115961,0.5288,-0.4795,0.2776,normal
115966,0.8430,-0.0684,0.5239,normal
115971,0.6946,-0.0940,0.6890,normal
115976,-0.2114,0.0137,0.5095,normal
115981,-0.7617,0.2891,0.5149,normal
115986,-0.6057,-0.1582,0.1697,normal
115991,0.2725,-0.5471,0.1904,normal
115996,0.6108,-0.1042,0.6670,normal
116001,-0.3376,0.0439,0.5068,normal
116006,-0.7686,0.2742,0.4734,normal
116011,-0.5251,-0.2197,0.1580,normal
116016,0.3694,-0.4690,0.2349,normal
116021,0.8230,-0.1106,0.4678,normal
116026,0.7637,-0.0527,0.6934,normal
116031,-0.0168,-0.0830,0.5308,normal
116036,-0.7300,0.2690,0.5190,normal
116041,-0.6892,0.0198,0.2378,normal
116046,0.0420,-0.5017,0.1401,normal
116051,0.7610,-0.2891,0.3708,normal
116056,0.8271,-0.0386,0.6433,normal
116061,0.3347,-0.1106,0.5959,normal
116066,-0.5847,0.1899,0.5215,normal
116071,-0.7817,0.2002,0.3867,normal
116076,-0.3181,-0.3813,0.1274,normal
116081,0.5891,-0.4297,0.2976,normal
116086,0.8359,-0.0847,0.5332,normal
116091,0.6399,-0.1519,0.6777,normal
116096,-0.2737,0.0303,0.5112,normal
116101,-0.7681,0.2844,0.5017,normal
116106,-0.5742,-0.2019,0.1526,normal
116111,0.3159,-0.5591,0.2168,normal
116116,0.8135,-0.1174,0.4458,normal
116121,0.7771,-0.0195,0.6921,normal
116126,0.0432,-0.0784,0.5354,normal
116131,-0.7012,0.2383,0.5037,normal
116136,-0.7205,0.0261,0.2603,normal
116141,-0.0149,-0.5193,0.1372,normal
116146,0.7402,-0.2664,0.3652,normal
116151,0.8491,-0.0256,0.6250,normal
116156,0.3809,-0.1375,0.6030,normal
116161,-0.5422,0.1174,0.4946,normal
116166,-0.7832,0.2019,0.4028,normal
116171,-0.3386,-0.3694,0.1138,normal
116176,0.5742,-0.4409,0.3020,normal
116181,0.8489,-0.0796,0.5220,normal
116186,0.6550,-0.0901,0.6780,normal
116191,-0.2654,0.0505,0.5015,normal
116196,-0.7715,0.3005,0.4988,normal
116201,-0.5776,-0.1680,0.1670,normal
116206,0.3096,-0.5271,0.2102,normal
116211,0.7964,-0.1533,0.4348,normal
116216,0.7920,-0.0535,0.6868,normal
116221,0.0588,-0.0632,0.5491,normal
116226,-0.7107,0.2473,0.5159,normal
116231,-0.7219,0.0112,0.2637,normal
116236,-0.0427,-0.5208,0.1433,normal
116241,0.7300,-0.2922,0.3638,normal
116246,0.8503,-0.0376,0.6213,normal
116251,0.4104,-0.1357,0.6267,normal
116256,-0.5479,0.1243,0.5059,normal
116261,-0.7927,0.2041,0.4131,normal
116266,-0.3701,-0.3513,0.1240,normal
116271,0.5459,-0.4324,0.2949,normal
116276,0.8484,-0.0703,0.5208,normal
116281,0.6707,-0.0903,0.6855,normal
116286,-0.2349,0.0339,0.5056,normal
116291,-0.7595,0.2727,0.5059,normal
116296,-0.5872,-0.1792,0.1562,normal
116301,0.2837,-0.5022,0.2185,normal
116306,0.7996,-0.1306,0.4346,normal
116311,0.7769,-0.0410,0.6797,normal
116316,0.0862,-0.0659,0.5505,normal
116321,-0.6885,0.2236,0.5203,normal
116326,-0.7424,0.0183,0.2795,normal
116331,-0.0588,-0.5190,0.1228,normal
116336,0.7249,-0.2996,0.3506,normal
116341,0.8550,-0.0247,0.6050,normal
116346,0.4348,-0.1123,0.6313,normal
116351,-0.4910,0.1401,0.5024,normal
116356,-0.7925,0.2063,0.4187,normal
116361,-0.3899,-0.3315,0.1179,normal
116366,0.5068,-0.4282,0.2820,normal
116371,0.8335,-0.0813,0.5159,normal
116376,0.6873,-0.1030,0.6873,normal
116381,-0.1882,0.0042,0.5078,normal
116386,-0.7549,0.2949,0.5149,normal
116391,-0.6140,-0.1160,0.1804,normal
116396,0.2373,-0.5068,0.1865,normal
116401,0.7871,-0.1899,0.4238,normal
116406,0.7988,-0.0554,0.6804,normal
116411,0.1479,-0.0615,0.5718,normal
116416,-0.6675,0.2488,0.5342,normal
116421,-0.7515,0.0669,0.3000,normal
116426,-0.1309,-0.4971,0.1196,normal
116431,0.6895,-0.3640,0.3328,normal
116436,0.8464,-0.0588,0.5879,normal
116441,0.4797,-0.1152,0.6487,normal
116446,-0.4504,0.1404,0.4954,normal
116451,-0.7839,0.2195,0.4558,normal
116456,-0.4470,-0.3293,0.1174,normal
116461,0.4668,-0.4302,0.2634,normal
116466,0.8398,-0.0503,0.5024,normal
116471,0.7144,-0.1123,0.6978,normal
116476,-0.1377,-0.0544,0.5120,normal
116481,-0.7461,0.2581,0.5154,normal
116486,-0.6150,-0.0955,0.1741,normal
116491,0.1843,-0.5122,0.1792,normal
116496,0.7878,-0.2136,0.4004,normal
116501,0.8149,-0.0227,0.6626,normal
116506,0.2019,-0.0862,0.5842,normal
116511,-0.6438,0.2190,0.5195,normal
116516,-0.7581,0.0920,0.3203,normal
116521,-0.1821,-0.4548,0.1155,normal
116526,0.6609,-0.3613,0.3254,normal
116531,0.8467,-0.0535,0.5759,normal
116536,0.5327,-0.0864,0.6602,normal
116541,-0.3967,0.1025,0.5061,normal
116546,-0.7766,0.2605,0.4600,normal
116551,-0.4805,-0.2703,0.1223,normal
116556,0.4253,-0.4448,0.2603,normal
116561,0.8374,-0.1023,0.4763,normal
116566,0.7307,-0.1045,0.6982,normal
116571,-0.0676,-0.0454,0.5171,normal
116576,-0.7317,0.2590,0.5239,normal
116581,-0.6655,-0.0518,0.2043,normal
116586,0.1079,-0.5330,0.1533,normal
116591,0.7666,-0.2498,0.3777,normal
116596,0.8240,-0.0432,0.6448,normal
116601,0.2822,-0.1006,0.5964,normal
116606,-0.6084,0.1912,0.5100,normal
116611,-0.7800,0.1379,0.3562,normal
116616,-0.2556,-0.4160,0.1038,normal
116621,0.6230,-0.4131,0.3135,normal
116626,0.8413,-0.0703,0.5569,normal
116631,0.6084,-0.1143,0.6733,normal
116636,-0.3269,0.0632,0.5071,normal
116641,-0.7686,0.2502,0.4802,normal
116646,-0.5439,-0.2700,0.1387,normal
116651,0.3594,-0.5103,0.2371,normal
116656,0.8115,-0.1184,0.4680,normal
116661,0.7527,-0.0454,0.6934,normal
116666,-0.0093,-0.0574,0.5364,normal
116671,-0.7219,0.2434,0.5149,normal
116676,-0.6958,-0.0393,0.2339,normal
116681,0.0320,-0.5073,0.1433,normal
116686,0.7566,-0.2695,0.3691,normal
116691,0.8372,-0.0303,0.6355,normal
116696,0.3445,-0.0962,0.6072,normal
116701,-0.5686,0.1809,0.5171,normal
116706,-0.7844,0.1807,0.3945,normal
116711,-0.3281,-0.3960,0.1191,normal
116716,0.8176,-0.0300,0.6567,normal
116721,0.2170,-0.0889,0.5823,normal
116726,-0.6416,0.2283,0.5164,normal
116731,-0.7671,0.0850,0.3340,normal
116736,-0.1963,-0.4907,0.1160,normal
116741,0.6711,-0.3733,0.3152,normal
116746,0.8472,-0.0164,0.5940,normal
116751,0.5273,-0.1077,0.6423,normal
116756,-0.4307,0.0867,0.5063,normal
116761,-0.7852,0.2434,0.4485,normal
116766,-0.4470,-0.2976,0.1277,normal
116771,0.4590,-0.4524,0.2671,normal
116776,0.8345,-0.0779,0.4941,normal
116781,0.7114,-0.0793,0.6882,normal
116786,-0.1655,-0.0051,0.5134,normal
116791,-0.7539,0.2720,0.5090,normal
116796,-0.6172,-0.1316,0.1694,normal
116801,0.2275,-0.4983,0.1926,normal
116806,0.7949,-0.1848,0.4133,normal
116811,0.8010,-0.0576,0.6799,normal
116816,0.1289,-0.0869,0.5515,normal
116821,-0.6936,0.2502,0.5237,normal
116826,-0.7434,0.0422,0.2803,normal
116831,-0.0793,-0.5100,0.1301,normal
116836,0.7278,-0.3191,0.3384,normal
116841,0.8440,-0.0339,0.6211,normal
116846,0.4114,-0.0952,0.6282,normal
116851,-0.5291,0.1572,0.5042,normal
116856,-0.7935,0.1787,0.4055,normal
116861,-0.3586,-0.3787,0.1184,normal
116866,0.5620,-0.4077,0.3010,normal
116871,0.8372,-0.0618,0.5381,normal
116876,0.6494,-0.1191,0.6675,normal
116881,-0.2776,0.0330,0.5051,normal
116886,-0.7803,0.2708,0.5002,normal
116891,-0.5571,-0.2085,0.1472,normal
116896,0.3486,-0.5098,0.2256,normal
116901,0.8247,-0.1279,0.4536,normal
116906,0.7661,-0.0415,0.6975,normal
116911,-0.0186,-0.0366,0.5300,normal
116916,-0.7454,0.2722,0.5225,normal
116921,-0.6904,-0.0222,0.2266,normal
116926,0.0833,-0.5295,0.1501,normal
116931,0.7705,-0.2705,0.3740,normal
116936,0.8328,-0.0383,0.6462,normal
116941,0.2659,-0.0876,0.5825,normal
116946,-0.6301,0.2109,0.5186,normal
116951,-0.7849,0.1301,0.3452,normal
116956,-0.2087,-0.4265,0.1133,normal
116961,0.6575,-0.3945,0.3284,normal
116966,0.8508,-0.0767,0.5623,normal
116971,0.5476,-0.1089,0.6472,normal
116976,-0.4141,0.1169,0.5056,normal
116981,-0.7849,0.2344,0.4478,normal
116986,-0.4692,-0.3076,0.1223,normal
116991,0.4563,-0.4802,0.2717,normal
116996,0.8335,-0.0950,0.4951,normal
117001,0.7239,-0.0784,0.6978,normal
117006,-0.1445,-0.0029,0.5056,normal
117011,-0.7537,0.2732,0.5151,normal
117016,-0.6240,-0.1040,0.1921,normal
117021,0.2114,-0.5134,0.1909,normal
117026,0.7913,-0.2126,0.4136,normal
117031,0.8049,-0.0635,0.6790,normal
117036,0.1516,-0.0703,0.5520,normal
117041,-0.6914,0.2144,0.5156,normal
117046,-0.7549,0.0667,0.3020,normal
117051,-0.1069,-0.4424,0.1230,normal
117056,0.7322,-0.3391,0.3306,normal
117061,0.8403,-0.1135,0.5842,normal
117066,0.4458,-0.1011,0.6265,normal
117071,-0.5017,0.1799,0.5115,normal
117076,-0.7903,0.2253,0.4258,normal
117081,-0.4006,-0.3484,0.1235,normal
117086,0.5476,-0.4468,0.2830,normal
117091,0.8381,-0.0872,0.5142,normal
